qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R2gakkaA-043,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.43,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-043.png,"鉄道(在来線)の営業線及びこれに近接して工事を施工する場合の保安対策に関する次 の記述のうち,適当でないものはどれか。","ホーム端からm 以上内側のホーム上の作業などで,当該線を支障するおそれのない作業な どを行うときは,列車見張員などの配置を省略することができる。","建設用大型機械を建築限界内に進入させる際,同時に載線する建設用大型機械の台数に応じ て,個別の建設用大型機械ごとに誘導員を配置する。","作業などの位置が,複数の線にまたがるときは,列車接近警報装置などを適切に配置する場合 に限り,列車見張員などの配置を箇所に省略することができる。","列車見張員は,作業などの責任者及び従事員に対して列車接近の合図が可能な範囲内で,安全 が確保できる離れた場所に配置する。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaA-044,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.44,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-044.png,"シールド工法の施工に関する次の記述のうち,適当でないものはどれか。","セグメントを組み立てる際は,掘進完了後,速やかに全数のシールドジャッキを同時に引き戻 し,セグメントをリング状に組み立てなければならない。","粘着力が大きい硬質粘性土を掘削する際は,掘削土砂に適切な添加材を注入し,カッターチャ ンバー内やカッターヘッドへの掘削土砂の付着を防止する。","裏込め注入工は,地山の緩みと沈下を防ぐとともに,セグメントからの漏水の防止,セグメン トリングの早期安定やトンネルの蛇行防止などに役立つため,速やかに行わなければならない。","軟弱粘性土の場合は,シールド掘進による全体的な地盤の緩みや乱れ,過剰な裏込め注入など に起因して後続沈下が発生することがある。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaA-045,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.45,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-045.png,"鋼橋の防食に関する次の記述のうち,適当でないものはどれか。","金属溶射は,鋼材表面に形成した溶射被膜が腐食の原因となる酸素と水や,塩類などの腐食を 促進する物質を遮断し鋼材を保護する防食法である。","耐候性鋼は,腐食速度を低下できる合金元素を添加した低合金鋼であり,鋼材表面に生成され る緻密なさび層によって腐食の原因となる酸素や水から鋼材を保護するものである。","塗装は,鋼材表面に形成した塗膜が腐食の原因となる酸素と水や,塩類などの腐食を促進する 物質を遮断し鋼材を保護する防食法である。","電気防食は,鋼材に電流を流して表面の電位差を大きくし,腐食電流の回路を形成させない方 法である。",,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaA-046,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.46,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-046.png,"軟弱地盤や液状化のおそれのある地盤における上水道管布設に関する次の記述のうち, 適当でないものはどれか。","砂質地盤で地下水位が高く,地震時に間げき水圧の急激な上昇による液状化の可能性が高いと 判定される場所では,適切な管種・継手を選定するほか必要に応じて地盤改良などを行う。","水管橋又はバルブ室など構造物の取付け部には,不同沈下にともなう応力集中が生じるので, 伸縮可とう性の小さい伸縮継手を使用することが望ましい。","将来,管路の不同沈下を起こすおそれのある軟弱地盤に管路を布設する場合には,地盤状態や 管路沈下量について検討し,適切な管種,継手,施工方法を用いる。","軟弱層が深い場合,あるいは重機械が入れないような非常に軟弱な地盤では,薬液注入,サン ドドレーン工法などにより地盤改良を行うことが必要である。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaA-047,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.47,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-047.png,"下水道に用いられる剛性管きょの基礎の種類に関する次の記述のうち,適当でないもの はどれか。","砂又は砕石基礎は,砂又は細かい砕石などを管きょ外周部にまんべんなく密着するように締め 固めて管きょを支持するもので,設置地盤が軟弱地盤の場合に採用する。","コンクリート及び鉄筋コンクリート基礎は,管きょの底部をコンクリートで巻き立てるもの で,地盤が軟弱な場合や管きょに働く外圧が大きい場合に採用する。","はしご胴木基礎は,まくら木の下部に管きょと平行に縦木を設置してはしご状に作るもので, 地盤が軟弱な場合や,土質や上載荷重が不均質な場合などに採用する。","鳥居基礎は,はしご胴木の下部を杭で支える構造で,極軟弱地盤でほとんど地耐力を期待でき ない場合に採用する。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaA-048,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.48,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-048.png,"下水道工事における小口径管推進工法の施工に関する次の記述のうち,適当でないもの はどれか。","小型立坑の鏡切りは,切羽部の地盤が不安定であると重大事故につながるため,地山や湧水の 状態,補助工法の効果などの確認は慎重に行う。","推進管理測量として行うレーザトランシット方式は,発進立坑に据え付けたレーザトランシッ トから先導体内のターゲットにレーザ光を照射する方式である。","高耐荷力方式は,硬質塩化ビニル管などを用い,先導体の推進に必要な推進力の先端抵抗を推 進力伝達ロッドに作用させ,管には周面抵抗力のみを負担させ推進する施工方式である。","滑材注入による推進力の低減をはかる場合は,滑材吐出口の位置は先導体後部及び発進坑口止 水器部に限定されるので,推進開始から推進力の推移をみながら厳密に管理をする。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaA-049,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.49,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-049.png,"薬液注入工事における注入効果の確認方法に関する次の記述のうち,適当なものはどれ か。 挨5","透水性の改善度合いを確認する場合は,現場透水試験の結果から,透水係数が10 cm/s の オーダーの数値が得られたら薬液注入による地盤の改良度合いは悪いと判断する。","標準貫入試験で地盤の強度を確認する場合は,所定の高さからハンマを自由落下させて,サン プラーを30 cm 打ち込むのに要する打撃数を求める。","砂地盤の強度の増加を三軸圧縮試験により確認する場合は,地盤の粘着力の値は変化しないと いわれていることから,内部摩擦角の変化で判断する。","薬液の浸透状況を確認する場合は,薬液注入を行った箇所周辺を掘削して,アルカリ系薬液に 反応して色が変化した状況を確認することにより,強度や透水性を数値で評価する。 ※ 問題番号No.50 〜No.61までの12問題のうちから8問題を選択し解答してください。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaA-050,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.50,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-050.png,"就業規則に関する次の記述のうち,労働基準法令上,誤っているものはどれか。","使用者は,原則として労働者と合意することなく,就業規則を変更することにより,労働者の 不利益に労働契約の内容である労働条件を変更することはできない。","就業規則で定める基準に達しない労働条件を定める労働契約は,労働者と使用者が合意すれ ば,すべて有効である。","常時規定人数以上の労働者を使用する使用者は,就業規則を作成し,行政官庁に届け出なけれ ばならない。","就業規則には,始業及び終業の時刻,賃金の決定,退職に関する事項を必ず記載しなければな らない。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaA-051,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.51,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-051.png,"労働基準法令に定められている労働時間,休憩及び年次有給休暇に関する次の記述のう ち,正しいものはどれか。","使用者は,労働者の過半数で組織する労働組合がある場合においては,その労働組合と書面に よる協定をし,これを行政官庁に届け出た場合においては,労働時間を延長させることができ る。","使用者は,災害その他避けることのできない事由によって,臨時の必要がある場合において は,行政官庁に事前に届け出れば,制限なく労働時間を延長し,労働させることができる。","使用者は,労働時間が時間を超える場合においては,原則として少なくとも45分の休憩時 間を労働時間の途中に与えなければならない。","使用者は,その雇い入れの日から起算して箇月間継続勤務し,全労働日の割以上出勤した 労働者に対して,継続し,又は分割した労働日の有給休暇を原則として,与えなければなら ない。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaA-052,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.52,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-052.png,"事業者が統括安全衛生責任者に統括管理させなければならない事項に関する次の記述の うち,労働安全衛生法令上,誤っているものはどれか。",協議組織の設置及び運営を行うこと。,作業間の連絡及び調整を行うこと。,作業場所の巡視を行うこと。,店社安全衛生管理者の指導を行うこと。,,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaA-053,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.53,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-053.png,"労働安全衛生法令上,高さが m 以上のコンクリート造の工作物の解体作業における 危険を防止するために,事業者が行わなければならない事項に関する次の記述のうち, 誤っているものはどれか。","事業者は,作業を行う区域内には,関係労働者以外の労働者の立入りを禁止しなければならな い。","事業者は,器具,工具等を上げ,又は下ろすときは,つり綱,つり袋等を労働者に使用させな ければならない。","事業者は,コンクリート造の工作物の解体等作業主任者特別教育を修了した者のうちから,コ ンクリート造の工作物の解体等作業主任者を選任しなければならない。","事業者は,強風,大雨,大雪等の悪天候のため,作業の実施について危険が予想されるとき は,当該作業を中止させなければならない。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaA-054,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.54,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-054.png,"技術者制度に関する次の記述のうち,建設業法令上,誤っているものはどれか。","主任技術者及び監理技術者は,建設業法で設置が義務付けられており,公共工事標準請負契約 約款に定められている現場代理人を兼ねることができる。","発注者から直接建設工事を請け負った特定建設業者は,当該建設工事を施工するために締結し た下請契約の請負代金の額にかかわらず,工事現場に監理技術者を置かなければならない。","主任技術者及び監理技術者は,工事現場における建設工事を適正に実施するため,当該建設工 事の施工計画の作成,工程管理,品質管理その他の技術上の管理及び当該建設工事の施工に従 事する者の技術上の指導監督を行わなければならない。","工事現場における建設工事の施工に従事する者は,主任技術者又は監理技術者がその職務とし て行う指導に従わなければならない。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaA-055,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.55,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-055.png,"火薬類取締法令上,火薬類の取扱い等に関する次の記述のうち,正しいものはどれか。","火薬類を取り扱う者は,所有し,又は占有する火薬類,譲渡許可証,譲受許可証又は運搬証明 書を喪失し,又は盗取されたときは,遅滞なくその旨を消防署に届け出なければならない。","発破母線は,点火するまでは点火器に接続する側の端の心線を長短不揃にし,発破母線の電気 雷管の脚線に接続する側は短絡させておくこと。","火薬類取扱所の建物の屋根の外面は,金属板,スレート板,かわらその他の不燃性物質を使用 し,建物の内面は,板張りとし,床面には鉄類を表さなければならない。","火薬類を運搬するときは,衝撃等に対して安全な措置を講じ,工業雷管,電気雷管若しくは導 火管付き雷管を坑内に運搬するときは,背負袋,背負箱等を使用すること。",,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaA-056,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.56,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-056.png,"車両制限令で定められている通行車両の最高限度を超過する特殊な車両の通行に関する 次の記述のうち,道路法上,誤っているものはどれか。","特殊な車両を通行させようとする者は,通行する道路の道路管理者が複数となる場合には,通 行するそれぞれの道路管理者に通行許可の申請を行わなければならない。","特殊な車両の通行は,当該車両の通行許可申請に基づいて,道路の構造の保全,交通の危険防 止のために通行経路,通行時間等の必要な条件が付された上で,許可される。","特殊な車両の通行許可を受けた者は,当該許可に係る通行中,当該許可証を当該車両に備え付 けていなければならない。","特殊な車両を許可なく又は通行許可条件に違反して通行させた場合には,運転手に罰則規定が 適用されるほか,事業主に対しても適用される。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaA-057,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.57,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-057.png,"河川管理者以外の者が,河川区域内(高規格堤防特別区域を除く)で工事を行う場合の 手続きに関する次の記述のうち,河川法上,誤っているものはどれか。","河川区域内の民有地に一時的な仮設工作物として現場事務所を設置する場合,河川管理者の許 可を受けなければならない。","河川区域内の民有地において土地の掘削,盛土など土地の形状を変更する行為の場合,河川管 理者の許可を受けなければならない。","河川区域内の土地に工作物の新築について河川管理者の許可を受けている場合,その工作物を 施工するための土地の掘削に関しても新たに許可を受けなければならない。","河川区域内の土地の地下を横断して農業用水のサイホンを設置する場合,河川管理者の許可を 受けなければならない。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaA-058,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.58,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-058.png,"建築基準法上,工事現場に設ける仮設建築物に対する制限の緩和が適用されないもの は,次の記述のうちどれか。","建築物を建築又は除却しようとする場合は,建築主事を経由して,その旨を都道府県知事に届 け出なければならない。","建築物の床下が砕石敷均し構造で,最下階の居室の床が木造である場合は,床の高さを直下の 砕石面からその床の上面まで45 cm 以上としなければならない。","建築物の敷地は,道路にm 以上接し,建築物の延べ面積の敷地面積に対する割合(容積率) は,区分ごとに定める数値以下でなければならない。","建築物は,自重,積載荷重,積雪荷重,風圧,土圧及び地震等に対して安全な構造のものと し,定められた技術基準に適合するものでなければならない。",,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaA-059,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.59,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-059.png,"騒音規制法令上,特定建設作業に関する次の記述のうち,誤っているものはどれか。","指定地域内において特定建設作業を伴う建設工事を施工しようとする者は,当該特定建設作業 の開始までに,環境省令で定める事項に関して,市町村長の許可を得なければならない。","指定地域内において特定建設作業に伴って発生する騒音について,騒音の大きさ,作業時間, 作業禁止日など環境大臣は規制基準を定めている。","市町村長は,特定建設作業に伴って発生する騒音の改善勧告に従わないで工事を施工する者 に,期限を定めて騒音の防止方法の改善を命ずることができる。","特定建設作業とは,建設工事として行われる作業のうち,当該作業が作業を開始した日に終わ るものを除き,著しい騒音を発生する作業であって政令で定めるものをいう。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaA-060,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.60,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-060.png,"振動規制法令上,指定地域内で特定建設作業を伴う建設工事を施工しようとする者が, 市町村長に届け出なければならない事項に該当しないものは,次のうちどれか。","氏名又は名称及び住所並びに法人にあっては,その代表者の氏名",建設工事の目的に係る施設又は工作物の種類,建設工事の特記仕様書及び工事請負契約書の写し,"特定建設作業の種類,場所,実施期間及び作業時間",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaA-061,R2gakkaA,knowledge,3,,,,,0,,,R2 学科A No.61,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaA-061.png,"船舶の航行又は港長の許可に関する次の記述のうち,港則法令上,誤っているものはど れか。","航路から航路外に出ようとする船舶は,航路を航行する他の船舶の進路を避けなければならな い。","船舶は,港内においては,防波堤,ふとうなどを右げんに見て航行するときは,できるだけ遠 ざかって航行しなければならない。","特定港内において竹木材を船舶から水上に卸そうとする者は,港長の許可を受けなければなら ない。","特定港内において使用すべき私設信号を定めようとする者は,港長の許可を受けなければなら ない。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaB-001,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.1,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-001.png,"TS(トータルステーション)を用いて行う測量に関する次の記述のうち, 適当でないものはどれか。","TS では,水平角観測,鉛直角観測及び距離測定は,視準で同時に行うことを原則とする。","TS での鉛直角観測は,視準読定,望遠鏡正及び反の観測を対回とする。","TS での距離測定にともなう気温及び気圧などの測定は,TS を整置した測点で行い,級及 び級基準点測量においては,標準大気圧を用いて気象補正を行うことができる。","TS では,水平角観測の必要対回数に合わせ,取得された鉛直角観測値及び距離測定値はすべ て採用し,その最小値を用いることができる。",,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaB-002,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.2,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-002.png,"公共工事標準請負契約約款に関する次の記述のうち,誤っているものはどれか。","発注者は,受注者の責によらず,工事の施工に伴い通常避けることができない地盤沈下により 第三者に損害を及ぼしたときは,損害による費用を負担する。","受注者は,原則として,工事の全部若しくはその主たる部分又は他の部分から独立してその機 能を発揮する工作物の工事を一括して第三者に委任し,又は請け負わせてはならない。","受注者は,設計図書において監督員の検査を受けて使用すべきものと指定された工事材料が検 査の結果不合格とされた場合は,工事現場内に存置しなければならない。","発注者は,工事現場における運営等に支障がなく,かつ発注者との連絡体制も確保されると認 めた場合には,現場代理人について工事現場における常駐を要しないものとすることができる。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaB-003,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.3,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-003.png,"下図は,工事起点No. 0から工事終点No. 5(工事区間延長500 m)の道路改良工事の 土積曲線(マスカーブ)を示したものであるが,次の記述のうち,適当でないものはど れか。","No. 0からNo. 2までは,盛土区間である。","当該工事区間では,盛土区間より切土区間の方が長い。","No. 0からNo. 3までは,切土量と盛土量が均衡する。","当該工事区間では,残土が発生する。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaB-004,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.4,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-004.png,"建設機械用エンジンの特徴に関する次の記述のうち,適当でないものはどれか。","ガソリンエンジンは,一般に負荷に対する即応性,燃料消費率及び保全性などが良好であり, ほとんどの建設機械に使用されている。","ガソリンエンジンは,エンジン制御システムの改良に加え排出ガスを触媒(三元触媒)を通す ことで,窒素酸化物,炭化水素,一酸化炭素をほぼ100 %近く取り除くことができる。","ディーゼルエンジンとガソリンエンジンでは,エンジンに供給された燃料のもつエネルギーの うち正味仕事として取り出せるエネルギーは,ガソリンエンジンの方が小さい。","ディーゼルエンジンは,排出ガス中に多量の酸素を含み,すすや硫黄酸化物を含むことから後 処理装置(触媒)によって排出ガス中の各成分を取り除くことが難しい。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaB-005,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.5,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-005.png,"施工計画に関する次の記述のうち,適当でないものはどれか。","施工計画の検討は,現場担当者のみで行うことなく,企業内の組織を活用して,全社的に高い 技術レベルでするものである。","施工計画の立案に使用した資料は,施工過程における計画変更などに重要な資料となったり, 工事を安全に完成するための資料となるものである。","施工手順の検討は,全体工期,全体工費に及ぼす影響の小さい工種を優先にして行わなければ ならない。","施工方法の決定は,工事現場の十分な事前調査により得た資料に基づき,契約条件を満足させ るための工法の選定,請負者自身の適正な利潤の追求につながるものでなければならない。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaB-006,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.6,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-006.png,"建設工事の施工にともなう関係機関への届出及び許可に関する次の記述のうち, 適当なものはどれか。","道路上に工事用板囲,足場,詰所その他の工事用施設を設置し,継続して道路を使用する場合 は,所轄の警察署長に道路占用の許可を受けなければならない。","型枠支保工の支柱の高さが3.5 m 以上のコンクリート構造物の工事現場の場合は,所轄の労 働基準監督署長に計画を届け出なければならない。","車両の構造又は車両に積載する貨物が特殊である車両を通行させる場合は,地方運輸局長に特 殊車両の通行許可を受けなければならない。","つり足場,張出し足場以外の足場で,高さが10 m 以上,組立から解体までの期間が60日以 上の場合は,市町村長に計画を届け出なければならない。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaB-007,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.7,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-007.png,"公共工事における施工体制台帳に関する次の記述のうち,適当でないものはどれか。","元請業者は,工事を施工するために下請契約を締結した場合,下請金額にかかわらず施工体制 台帳を作成しなければならない。","元請業者は,施工体制台帳と合わせて施工の分担関係を表示した施工体系図を作成し,工事関 係者や公衆が見やすい場所に掲げなければならない。","施工体制台帳には,建設工事の名称,内容及び工期,許可を受けて営む建設業の種類,健康保 険等の加入状況などを記載しなければならない。","下請業者は,請負った工事をさらに他の建設業を営む者に請け負わせたときは,施工体制台帳 を修正するため再下請通知書を発注者に提出しなければならない。",,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaB-008,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.8,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-008.png,"工事の原価管理に関する次の記述のうち,適当でないものはどれか。","原価管理は,天災その他不可抗力による損害について考慮する必要はないが,設計図書と工事 現場の不一致,工事の変更・中止,物価・労賃の変動について考慮する必要がある。","原価管理は,工事受注後,最も経済的な施工計画をたて,これに基づいた実行予算の作成時点 から始まって,工事決算時点まで実施される。","原価管理を実施する体制は,工事の規模・内容によって担当する工事の内容ならびに責任と権 限を明確化し,各職場,各部門を有機的,効果的に結合させる必要がある。","原価管理の目的は,発生原価と実行予算を比較し,これを分析・検討して適時適切な処置をと り,最終予想原価を実行予算まで,さらには実行予算より原価を下げることである。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaB-009,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.9,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-009.png,"建設機械の選定に関する次の記述のうち,適当でないものはどれか。","建設機械の選定は,作業の種類,工事規模,土質条件,運搬距離などの現場条件のほか建設機 械の普及度や作業中の安全性を確保できる機械であることなども考慮する。","建設機械は,機種・性能により適用範囲が異なり,同じ機能を持つ機械でも現場条件により施 工能力が違うので,その機械が最大能率を発揮できるように選定する。","組合せ建設機械は,最大の作業能力の建設機械によって決定されるので,各建設機械の作業能 力に大きな格差を生じないように規格と台数を決定する。","組合せ建設機械の選択では,主要機械の能力を最大限に発揮させるため作業体系を並列化し, 従作業の施工能力を主作業の施工能力と同等,あるいは幾分高めにする。",,,,,,,C,,,published,2026-02-14T18:04:32
R2gakkaB-010,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.10,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-010.png,"工事の工程管理に関する次の記述のうち,適当でないものはどれか。","工程管理は,品質,原価,安全など工事管理の目的とする要件を総合的に調整し,策定された 基本の工程計画をもとにして実施される。","工程管理は,工事の施工段階を評価測定する基準を品質におき,労働力,機械設備,資材など の生産要素を,最も効果的に活用することを目的とした管理である。","工程管理は,施工計画の立案,計画を施工の面で実施する統制機能と,施工途中で計画と実績 を評価,改善点があれば処置を行う改善機能とに大別できる。","工程管理は,工事の施工順序と進捗速度を表す工程表を用い,常に工事の進捗状況を把握し計 画と実施のずれを早期に発見し,適切な是正措置を講ずることが大切である。",,,,,,,B,,,published,2026-02-14T18:04:32
R2gakkaB-011,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.11,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-011.png,"工程管理に使われる工程表の種類と特徴に関する次の記述のうち,適当でないものはど れか。","ガントチャートは,横軸に各作業の進捗度,縦軸に工種や作業名をとり,作業完了時が100 % となるように表されており,各作業ごとの開始から終了までの所要日数が明確である。","斜線式工程表は,トンネル工事のように工事区間が線上に長く,しかも工事の進行方向が一定 の方向にしか進捗できない工事に用いられる。","ネットワーク式工程表は,コンピューターを用いたシステム的処理により,必要諸資源の最も 経済的な利用計画の立案などを行うことができる。","グラフ式工程表は,横軸に工期を,縦軸に各作業の出来高比率を表示したもので,予定と実績 との差を直視的に比較するのに便利である。",,,,,,,A,,,published,2026-02-14T18:04:32
R2gakkaB-012,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.12,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-012.png,"下図のネットワーク式工程表に関する次の記述のうち,適当なものはどれか。 ただし,図中のイベント間のA〜K は作業内容,日数は作業日数を表す。 C D 3 5日7日 A B E F J 01245 5日5日6日5日6日 G H I K 6789 2日7日7日4日","クリティカルパスは,0→1→2→4→5→9である。",1→6→7→8の作業余裕日数は日である。,"作業K の最早開始日は,工事開始後26日である。",工事開始から工事完了までの必要日数(工期)は28日である。,,,,,,,D,,,published,2026-02-14T18:04:32
R2gakkaB-013,R2gakkaB,knowledge,3,,,,,0,,,R2 学科B No.13,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R2gakkaB-013.png,"工程管理に用いられるバーチャート工程表に関する次の記述のうち,適当でないものは どれか。","バーチャート工程表は,簡単な工事で作業数の少ない場合に適しているが,複雑な工事では作 成・変更・読取りが難しい。","バーチャート工程表では,他の工種との相互関係,手順,各工種が全体の工期に及ぼす影響な どが明確である。","バーチャート工程表は,各工種の所要日数がタイムスケールで描かれて見やすく,また作業の 工程が左から右に移行しているので,作業全体の流れがおおよそ把握できる。","バーチャート工程表では,工事全体の進捗状況を表現することができないため,工程管理曲線 を併記することにより,全体工程の進捗状況を把握できる。",,,,,,,B,,,published,2026-02-14T18:04:32
